epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
22,2020-05-30,37,CE,Nova Olinda,2309201,city,8,51.39737,0,0,0,0.0,15565,False,False
22,2020-05-30,27,CE,Nova Russas,2309300,city,33,102.07869,13,1,0,0.0303,32328,False,False
22,2020-05-30,56,CE,Novo Oriente,2309409,city,12,41.94778,0,2,0,0.1667,28607,False,False
22,2020-05-30,40,CE,Ocara,2309458,city,114,443.52799,50,6,0,0.0526,25703,False,False
22,2020-05-30,44,CE,Orós,2309508,city,40,186.68036,3,0,0,0.0,21427,False,False
22,2020-05-30,49,CE,Pacajus,2309607,city,204,282.53674,34,11,1,0.0539,72203,False,False
22,2020-05-30,56,CE,Pacatuba,2309706,city,462,553.74437,119,32,0,0.0693,83432,False,False
22,2020-05-30,38,CE,Pacoti,2309805,city,33,269.14607,7,2,0,0.0606,12261,False,False
22,2020-05-30,17,CE,Pacujá,2309904,city,14,214.29665,5,0,0,0.0,6533,False,False
22,2020-05-30,20,CE,Palhano,2310001,city,11,117.19582,1,1,0,0.0909,9386,False,False
22,2020-05-30,20,CE,Palmácia,2310100,city,63,472.90197,34,3,0,0.0476,13322,False,False
22,2020-05-30,47,CE,Paracuru,2310209,city,155,441.89759,40,10,1,0.0645,35076,False,False
22,2020-05-30,36,CE,Paraipaba,2310258,city,141,430.61324,81,8,0,0.0567,32744,False,False
22,2020-05-30,27,CE,Parambu,2310308,city,46,145.93446,35,6,0,0.1304,31521,False,False
22,2020-05-30,24,CE,Paramoti,2310407,city,20,163.5858,9,1,1,0.05,12226,False,False
22,2020-05-30,56,CE,Pedra Branca,2310506,city,46,106.33871,15,4,0,0.087,43258,False,False
22,2020-05-30,13,CE,Penaforte,2310605,city,4,44.06742,1,1,0,0.25,9077,False,False
22,2020-05-30,41,CE,Pentecoste,2310704,city,96,254.2979,66,7,0,0.0729,37751,False,False
22,2020-05-30,42,CE,Pereiro,2310803,city,13,79.72037,2,0,0,0.0,16307,False,False
22,2020-05-30,56,CE,Pindoretama,2310852,city,101,491.07794,26,8,0,0.0792,20567,False,False
22,2020-05-30,13,CE,Piquet Carneiro,2310902,city,3,17.68972,2,0,0,0.0,16959,False,False
22,2020-05-30,21,CE,Pires Ferreira,2310951,city,5,45.65793,1,0,0,0.0,10951,False,False
22,2020-05-30,31,CE,Poranga,2311009,city,11,89.16991,4,0,0,0.0,12336,False,False
22,2020-05-30,45,CE,Porteiras,2311108,city,2,13.33689,0,1,0,0.5,14996,False,False
22,2020-05-30,21,CE,Potengi,2311207,city,9,81.48483,6,0,0,0.0,11045,False,False
22,2020-05-30,42,CE,Potiretama,2311231,city,9,140.20876,2,0,0,0.0,6419,False,False
22,2020-05-30,46,CE,Quiterianópolis,2311264,city,40,189.71732,6,2,0,0.05,21084,False,False
22,2020-05-30,64,CE,Quixadá,2311306,city,622,709.00967,223,20,1,0.0322,87728,False,False
22,2020-05-30,37,CE,Quixelô,2311355,city,6,37.0874,1,0,0,0.0,16178,False,False
22,2020-05-30,56,CE,Quixeramobim,2311405,city,266,328.06295,72,13,0,0.0489,81082,False,False
22,2020-05-30,51,CE,Quixeré,2311504,city,46,207.68432,10,3,0,0.0652,22149,False,False
22,2020-05-30,46,CE,Redenção,2311603,city,245,843.28641,134,6,0,0.0245,29053,False,False
22,2020-05-30,45,CE,Reriutaba,2311702,city,25,135.20091,11,4,0,0.16,18491,False,False
22,2020-05-30,51,CE,Russas,2311801,city,176,225.08121,54,8,0,0.0455,78194,False,False
22,2020-05-30,9,CE,Saboeiro,2311900,city,7,44.25058,4,0,0,0.0,15819,False,False
22,2020-05-30,46,CE,Salitre,2311959,city,3,18.12251,1,1,0,0.3333,16554,False,False
22,2020-05-30,55,CE,Santana do Acaraú,2312007,city,29,89.36275,3,8,1,0.2759,32452,False,False
22,2020-05-30,23,CE,Santana do Cariri,2312106,city,22,124.29379,8,0,0,0.0,17700,False,False
22,2020-05-30,61,CE,Santa Quitéria,2312205,city,176,402.71835,112,8,2,0.0455,43703,False,False
22,2020-05-30,37,CE,São Benedito,2312304,city,17,35.48838,3,0,0,0.0,47903,False,False
22,2020-05-30,45,CE,São Gonçalo do Amarante,2312403,city,759,1567.46933,332,16,1,0.0211,48422,False,False
22,2020-05-30,40,CE,São João do Jaguaribe,2312502,city,32,418.57423,5,0,0,0.0,7645,False,False
22,2020-05-30,51,CE,São Luís do Curu,2312601,city,35,269.23077,0,4,0,0.1143,13000,False,False
22,2020-05-30,55,CE,Senador Pompeu,2312700,city,23,90.21023,2,0,0,0.0,25496,False,False
22,2020-05-30,51,CE,Senador Sá,2312809,city,84,1101.92837,40,1,1,0.0119,7623,False,False
22,2020-05-30,74,CE,Sobral,2312908,city,2132,1020.41305,937,68,4,0.0319,208935,False,False
22,2020-05-30,38,CE,Solonópole,2313005,city,44,240.12224,4,1,0,0.0227,18324,False,False
22,2020-05-30,51,CE,Tabuleiro do Norte,2313104,city,122,397.43297,63,3,1,0.0246,30697,False,False
22,2020-05-30,27,CE,Tamboril,2313203,city,22,83.80633,7,1,0,0.0455,26251,False,False
22,2020-05-30,12,CE,Tarrafas,2313252,city,2,23.27747,0,0,0,0.0,8592,False,False
22,2020-05-30,46,CE,Tauá,2313302,city,172,292.22379,49,6,0,0.0349,58859,False,False
22,2020-05-30,27,CE,Tejuçuoca,2313351,city,95,495.12691,28,2,0,0.0211,19187,False,False
22,2020-05-30,60,CE,Tianguá,2313401,city,218,287.04606,105,10,0,0.0459,75946,False,False
22,2020-05-30,48,CE,Trairi,2313500,city,162,289.70993,70,11,1,0.0679,55918,False,False
22,2020-05-30,44,CE,Tururu,2313559,city,48,295.00338,6,11,0,0.2292,16271,False,False
22,2020-05-30,30,CE,Ubajara,2313609,city,143,411.01403,87,3,0,0.021,34792,False,False
22,2020-05-30,9,CE,Umari,2313708,city,9,116.38433,7,0,0,0.0,7733,False,False
22,2020-05-30,37,CE,Umirim,2313757,city,82,413.61917,18,13,0,0.1585,19825,False,False
22,2020-05-30,39,CE,Uruburetama,2313807,city,211,965.67506,87,7,1,0.0332,21850,False,False
22,2020-05-30,42,CE,Uruoca,2313906,city,23,166.18497,10,1,0,0.0435,13840,False,False
22,2020-05-30,27,CE,Varjota,2313955,city,30,162.86645,6,2,0,0.0667,18420,False,False
22,2020-05-30,52,CE,Várzea Alegre,2314003,city,30,73.67206,14,0,0,0.0,40721,False,False
22,2020-05-30,42,CE,Viçosa do Ceará,2314102,city,214,351.45921,79,7,0,0.0327,60889,False,False
22,2020-05-30,76,CE,,23,state,47822,523.67052,9427,2956,97,0.0618,9132078,False,False
22,2020-05-29,33,CE,Abaiara,2300101,city,1,8.52006,0,0,0,0.0,11737,False,False
22,2020-05-29,42,CE,Acarape,2300150,city,23,154.06256,-1,2,0,0.087,14929,False,False
22,2020-05-29,43,CE,Acaraú,2300200,city,312,498.07634,1,13,0,0.0417,62641,False,False
22,2020-05-29,47,CE,Acopiara,2300309,city,50,92.13193,1,2,-1,0.04,54270,False,False
22,2020-05-29,26,CE,Aiuaba,2300408,city,3,17.24237,0,0,0,0.0,17399,False,False
22,2020-05-29,41,CE,Alcântaras,2300507,city,58,495.13403,1,1,0,0.0172,11714,False,False
22,2020-05-29,37,CE,Alto Santo,2300705,city,21,122.47755,0,1,0,0.0476,17146,False,False
22,2020-05-29,54,CE,Amontada,2300754,city,109,250.85151,0,4,0,0.0367,43452,False,False
22,2020-05-29,30,CE,Antonina do Norte,2300804,city,2,27.19978,0,0,0,0.0,7353,False,False
22,2020-05-29,38,CE,Apuiarés,2300903,city,20,136.9863,0,6,0,0.3,14600,False,False
22,2020-05-29,75,CE,Aquiraz,2301000,city,214,266.5969,11,13,0,0.0607,80271,False,False
22,2020-05-29,55,CE,Aracati,2301109,city,116,155.60653,3,8,0,0.069,74547,False,False
22,2020-05-29,45,CE,Aracoiaba,2301208,city,93,351.35441,1,1,1,0.0108,26469,False,False
22,2020-05-29,38,CE,Ararendá,2301257,city,2,18.28989,0,1,0,0.5,10935,False,False
22,2020-05-29,41,CE,Araripe,2301307,city,2,9.25926,0,0,0,0.0,21600,False,False
22,2020-05-29,26,CE,Aratuba,2301406,city,12,101.29147,0,0,0,0.0,11847,False,False
22,2020-05-29,39,CE,Arneiroz,2301505,city,19,242.34694,0,0,0,0.0,7840,False,False
22,2020-05-29,26,CE,Assaré,2301604,city,3,12.81121,2,0,0,0.0,23417,False,False
22,2020-05-29,27,CE,Aurora,2301703,city,5,20.28068,0,1,0,0.2,24654,False,False
22,2020-05-29,10,CE,Baixio,2301802,city,0,,0,0,0,0.0,6288,False,False
22,2020-05-29,41,CE,Banabuiú,2301851,city,57,313.23845,0,1,0,0.0175,18197,False,False
22,2020-05-29,39,CE,Barbalha,2301901,city,34,55.93853,0,2,0,0.0588,60781,False,False
22,2020-05-29,46,CE,Barreira,2301950,city,38,169.45373,0,6,0,0.1579,22425,False,False
22,2020-05-29,23,CE,Barro,2302008,city,3,13.22751,0,0,0,0.0,22680,False,False
22,2020-05-29,49,CE,Barroquinha,2302057,city,48,319.63774,0,0,0,0.0,15017,False,False
22,2020-05-29,45,CE,Baturité,2302107,city,45,125.87413,0,8,1,0.1778,35750,False,False
22,2020-05-29,61,CE,Beberibe,2302206,city,64,119.46316,1,11,0,0.1719,53573,False,False
22,2020-05-29,43,CE,Bela Cruz,2302305,city,202,619.80301,1,6,0,0.0297,32591,False,False
22,2020-05-29,36,CE,Boa Viagem,2302404,city,37,67.9273,0,7,0,0.1892,54470,False,False
22,2020-05-29,36,CE,Brejo Santo,2302503,city,23,46.48625,3,3,0,0.1304,49477,False,False
22,2020-05-29,45,CE,Camocim,2302602,city,116,182.21517,0,7,0,0.0603,63661,False,False
22,2020-05-29,36,CE,Campos Sales,2302701,city,29,105.73908,0,0,0,0.0,27426,False,False
22,2020-05-29,57,CE,Canindé,2302800,city,298,387.02807,1,9,0,0.0302,76997,False,False
22,2020-05-29,46,CE,Capistrano,2302909,city,103,580.67426,0,4,0,0.0388,17738,False,False
22,2020-05-29,45,CE,Caridade,2303006,city,34,150.79611,0,7,0,0.2059,22547,False,False
22,2020-05-29,36,CE,Cariré,2303105,city,67,363.183,0,0,0,0.0,18448,False,False
22,2020-05-29,34,CE,Caririaçu,2303204,city,11,40.79362,0,1,0,0.0909,26965,False,False
22,2020-05-29,55,CE,Cariús,2303303,city,2,10.69576,0,1,0,0.5,18699,False,False
22,2020-05-29,37,CE,Carnaubal,2303402,city,24,136.31716,0,0,0,0.0,17606,False,False
22,2020-05-29,53,CE,Cascavel,2303501,city,159,221.62441,5,14,0,0.0881,71743,False,False
22,2020-05-29,54,CE,Catarina,2303600,city,15,72.47077,-2,0,-1,0.0,20698,False,False
22,2020-05-29,23,CE,Catunda,2303659,city,4,38.67724,0,0,0,0.0,10342,False,False
22,2020-05-29,63,CE,Caucaia,2303709,city,1304,360.81904,25,78,0,0.0598,361400,False,False
22,2020-05-29,26,CE,Cedro,2303808,city,6,23.47693,0,1,0,0.1667,25557,False,False
22,2020-05-29,26,CE,Chaval,2303907,city,8,61.21356,0,3,0,0.375,13069,False,False
22,2020-05-29,35,CE,Choró,2303931,city,48,355.00333,0,2,0,0.0417,13521,False,False
22,2020-05-29,43,CE,Chorozinho,2303956,city,68,335.57047,0,4,0,0.0588,20264,False,False
22,2020-05-29,42,CE,Coreaú,2304004,city,133,574.86169,0,1,0,0.0075,23136,False,False
22,2020-05-29,54,CE,Crateús,2304103,city,95,126.54181,0,5,0,0.0526,75074,False,False
22,2020-05-29,50,CE,Crato,2304202,city,40,30.27482,0,0,0,0.0,132123,False,False
22,2020-05-29,54,CE,Croatá,2304236,city,1,5.53618,0,0,0,0.0,18063,False,False
22,2020-05-29,31,CE,Cruz,2304251,city,128,515.56773,0,5,1,0.0391,24827,False,False
22,2020-05-29,35,CE,Deputado Irapuan Pinheiro,2304269,city,4,41.55844,0,0,0,0.0,9625,False,False
22,2020-05-29,37,CE,Ererê,2304277,city,25,347.3187,0,3,0,0.12,7198,False,False
22,2020-05-29,59,CE,Eusébio,2304285,city,575,1072.40106,11,13,0,0.0226,53618,False,False
22,2020-05-29,57,CE,Farias Brito,2304301,city,33,169.66581,0,3,0,0.0909,19450,False,False
22,2020-05-29,49,CE,Forquilha,2304350,city,14,57.80824,1,2,0,0.1429,24218,False,False
22,2020-05-29,75,CE,Fortaleza,2304400,city,21705,813.12174,377,1877,73,0.0865,2669342,False,False
22,2020-05-29,71,CE,Fortim,2304459,city,24,145.63107,0,0,0,0.0,16480,False,False
22,2020-05-29,33,CE,Frecheirinha,2304509,city,24,170.55145,0,3,0,0.125,14072,False,False
22,2020-05-29,31,CE,General Sampaio,2304608,city,12,157.52166,0,4,0,0.3333,7618,False,False
22,2020-05-29,47,CE,Graça,2304657,city,42,291.68692,0,0,0,0.0,14399,False,False
22,2020-05-29,45,CE,Granja,2304707,city,51,93.15409,0,2,0,0.0392,54748,False,False
22,2020-05-29,42,CE,Groaíras,2304905,city,45,406.57752,0,2,0,0.0444,11068,False,False
22,2020-05-29,43,CE,Guaiúba,2304954,city,62,237.876,0,8,0,0.129,26064,False,False
22,2020-05-29,54,CE,Guaraciaba do Norte,2305001,city,51,125.48595,1,3,0,0.0588,40642,False,False
22,2020-05-29,30,CE,Guaramiranga,2305100,city,10,192.56692,0,0,0,0.0,5193,False,False
22,2020-05-29,41,CE,Hidrolândia,2305209,city,13,65.07158,1,2,0,0.1538,19978,False,False
22,2020-05-29,56,CE,Horizonte,2305233,city,242,359.38637,5,14,0,0.0579,67337,False,False
22,2020-05-29,43,CE,Ibaretama,2305266,city,8,59.91163,0,4,0,0.5,13353,False,False
22,2020-05-29,30,CE,Ibiapina,2305308,city,30,120.0144,0,0,0,0.0,24997,False,False
22,2020-05-29,41,CE,Ibicuitinga,2305332,city,76,606.78643,6,3,1,0.0395,12525,False,False
22,2020-05-29,52,CE,Icapuí,2305357,city,45,225.74496,0,3,0,0.0667,19934,False,False
22,2020-05-29,58,CE,Icó,2305407,city,39,57.33776,0,3,0,0.0769,68018,False,False
22,2020-05-29,55,CE,Iguatu,2305506,city,94,91.70911,3,10,1,0.1064,102498,False,False
22,2020-05-29,72,CE,Importados/Indefinidos,,city,1370,,19,0,0,0.0,,False,False
22,2020-05-29,50,CE,Independência,2305605,city,26,99.32004,0,4,0,0.1538,26178,False,False
22,2020-05-29,57,CE,Ipaporanga,2305654,city,21,181.14379,0,0,0,0.0,11593,False,False
22,2020-05-29,38,CE,Ipaumirim,2305704,city,3,24.07125,0,0,0,0.0,12463,False,False
22,2020-05-29,33,CE,Ipu,2305803,city,13,30.97893,1,2,0,0.1538,41964,False,False
22,2020-05-29,55,CE,Ipueiras,2305902,city,23,60.26306,0,2,0,0.087,38166,False,False
22,2020-05-29,37,CE,Iracema,2306009,city,9,62.95027,0,1,0,0.1111,14297,False,False
22,2020-05-29,34,CE,Irauçuba,2306108,city,47,194.56864,0,3,0,0.0638,24156,False,False
22,2020-05-29,52,CE,Itaiçaba,2306207,city,17,217.19688,0,4,0,0.2353,7827,False,False
22,2020-05-29,62,CE,Itaitinga,2306256,city,197,518.69405,8,18,0,0.0914,37980,False,False
22,2020-05-29,58,CE,Itapajé,2306306,city,155,294.25724,1,7,1,0.0452,52675,False,False
22,2020-05-29,58,CE,Itapipoca,2306405,city,711,549.63744,2,56,2,0.0788,129358,False,False
22,2020-05-29,43,CE,Itapiúna,2306504,city,48,235.50191,0,3,1,0.0625,20382,False,False
22,2020-05-29,49,CE,Itarema,2306553,city,313,748.33835,1,10,1,0.0319,41826,False,False
22,2020-05-29,38,CE,Itatira,2306603,city,119,549.72975,0,4,0,0.0336,21647,False,False
22,2020-05-29,40,CE,Jaguaretama,2306702,city,32,176.19205,1,1,0,0.0312,18162,False,False
22,2020-05-29,34,CE,Jaguaribara,2306801,city,22,192.96553,0,1,0,0.0455,11401,False,False
22,2020-05-29,58,CE,Jaguaribe,2306900,city,68,196.06712,0,6,0,0.0882,34682,False,False
22,2020-05-29,42,CE,Jaguaruana,2307007,city,35,103.84216,0,1,0,0.0286,33705,False,False
22,2020-05-29,41,CE,Jardim,2307106,city,3,11.03996,0,0,0,0.0,27174,False,False
22,2020-05-29,12,CE,Jati,2307205,city,3,36.98681,0,1,0,0.3333,8111,False,False
22,2020-05-29,23,CE,Jijoca de Jericoacoara,2307254,city,60,302.78563,1,1,0,0.0167,19816,False,False
22,2020-05-29,71,CE,Juazeiro do Norte,2307304,city,106,38.65693,6,12,1,0.1132,274207,False,False
22,2020-05-29,45,CE,Jucás,2307403,city,8,32.2152,0,1,0,0.125,24833,False,False
22,2020-05-29,54,CE,Lavras da Mangabeira,2307502,city,16,50.78075,0,1,0,0.0625,31508,False,False
22,2020-05-29,55,CE,Limoeiro do Norte,2307601,city,145,243.53376,1,5,0,0.0345,59540,False,False
22,2020-05-29,32,CE,Madalena,2307635,city,39,198.06003,0,3,0,0.0769,19691,False,False
22,2020-05-29,62,CE,Maracanaú,2307650,city,1077,472.60472,9,102,7,0.0947,227886,False,False
22,2020-05-29,64,CE,Maranguape,2307700,city,408,316.33302,8,46,4,0.1127,128978,False,False
22,2020-05-29,35,CE,Marco,2307809,city,48,175.43218,1,0,0,0.0,27361,False,False
22,2020-05-29,34,CE,Martinópole,2307908,city,2,17.80468,0,0,0,0.0,11233,False,False
22,2020-05-29,45,CE,Massapê,2308005,city,233,601.49211,-1,13,0,0.0558,38737,False,False
22,2020-05-29,67,CE,Mauriti,2308104,city,39,81.31437,0,7,0,0.1795,47962,False,False
22,2020-05-29,31,CE,Meruoca,2308203,city,22,146.11144,0,3,0,0.1364,15057,False,False
22,2020-05-29,41,CE,Milagres,2308302,city,15,54.52166,0,0,0,0.0,27512,False,False
22,2020-05-29,30,CE,Milhã,2308351,city,21,159.63512,0,1,0,0.0476,13155,False,False
22,2020-05-29,34,CE,Miraíma,2308377,city,12,86.84325,1,2,0,0.1667,13818,False,False
22,2020-05-29,33,CE,Missão Velha,2308401,city,20,56.50835,0,0,0,0.0,35393,False,False
22,2020-05-29,52,CE,Mombaça,2308500,city,31,70.7811,1,1,0,0.0323,43797,False,False
22,2020-05-29,30,CE,Monsenhor Tabosa,2308609,city,27,156.66705,0,3,0,0.1111,17234,False,False
22,2020-05-29,35,CE,Morada Nova,2308708,city,238,384.55324,0,2,0,0.0084,61890,False,False
22,2020-05-29,27,CE,Moraújo,2308807,city,27,309.49106,0,1,0,0.037,8724,False,False
22,2020-05-29,26,CE,Morrinhos,2308906,city,74,328.39265,0,4,0,0.0541,22534,False,False
22,2020-05-29,30,CE,Mucambo,2309003,city,69,474.65089,0,1,0,0.0145,14537,False,False
22,2020-05-29,45,CE,Mulungu,2309102,city,17,157.0729,0,0,0,0.0,10823,False,False
22,2020-05-29,36,CE,Nova Olinda,2309201,city,8,51.39737,0,0,0,0.0,15565,False,False
22,2020-05-29,26,CE,Nova Russas,2309300,city,20,61.86587,0,1,0,0.05,32328,False,False
22,2020-05-29,55,CE,Novo Oriente,2309409,city,12,41.94778,0,2,0,0.1667,28607,False,False
22,2020-05-29,39,CE,Ocara,2309458,city,64,248.99817,0,6,0,0.0938,25703,False,False
22,2020-05-29,43,CE,Orós,2309508,city,37,172.67933,0,0,0,0.0,21427,False,False
22,2020-05-29,48,CE,Pacajus,2309607,city,170,235.44728,0,10,0,0.0588,72203,False,False
22,2020-05-29,55,CE,Pacatuba,2309706,city,343,411.11324,3,32,1,0.0933,83432,False,False
22,2020-05-29,37,CE,Pacoti,2309805,city,26,212.05448,0,2,0,0.0769,12261,False,False
22,2020-05-29,16,CE,Pacujá,2309904,city,9,137.76213,0,0,0,0.0,6533,False,False
22,2020-05-29,19,CE,Palhano,2310001,city,10,106.54166,0,1,0,0.1,9386,False,False
22,2020-05-29,19,CE,Palmácia,2310100,city,29,217.68503,1,3,1,0.1034,13322,False,False
22,2020-05-29,46,CE,Paracuru,2310209,city,115,327.85951,1,9,0,0.0783,35076,False,False
22,2020-05-29,35,CE,Paraipaba,2310258,city,60,183.23968,0,8,0,0.1333,32744,False,False
22,2020-05-29,26,CE,Parambu,2310308,city,11,34.89737,1,6,1,0.5455,31521,False,False
22,2020-05-29,23,CE,Paramoti,2310407,city,11,89.97219,0,0,0,0.0,12226,False,False
22,2020-05-29,55,CE,Pedra Branca,2310506,city,31,71.66304,0,4,0,0.129,43258,False,False
22,2020-05-29,12,CE,Penaforte,2310605,city,3,33.05057,0,1,0,0.3333,9077,False,False
22,2020-05-29,40,CE,Pentecoste,2310704,city,30,79.46809,0,7,0,0.2333,37751,False,False
22,2020-05-29,41,CE,Pereiro,2310803,city,11,67.45569,0,0,0,0.0,16307,False,False
22,2020-05-29,55,CE,Pindoretama,2310852,city,75,364.66184,5,8,0,0.1067,20567,False,False
22,2020-05-29,12,CE,Piquet Carneiro,2310902,city,1,5.89657,0,0,0,0.0,16959,False,False
22,2020-05-29,20,CE,Pires Ferreira,2310951,city,4,36.52634,0,0,0,0.0,10951,False,False
22,2020-05-29,30,CE,Poranga,2311009,city,7,56.74449,0,0,0,0.0,12336,False,False
22,2020-05-29,44,CE,Porteiras,2311108,city,2,13.33689,0,1,0,0.5,14996,False,False
22,2020-05-29,20,CE,Potengi,2311207,city,3,27.16161,0,0,0,0.0,11045,False,False
22,2020-05-29,41,CE,Potiretama,2311231,city,7,109.05125,0,0,0,0.0,6419,False,False
22,2020-05-29,45,CE,Quiterianópolis,2311264,city,34,161.25972,1,2,0,0.0588,21084,False,False
22,2020-05-29,63,CE,Quixadá,2311306,city,399,454.81488,14,19,17,0.0476,87728,False,False
22,2020-05-29,36,CE,Quixelô,2311355,city,5,30.90617,0,0,0,0.0,16178,False,False
22,2020-05-29,55,CE,Quixeramobim,2311405,city,194,239.26396,0,13,0,0.067,81082,False,False
22,2020-05-29,50,CE,Quixeré,2311504,city,36,162.53555,0,3,0,0.0833,22149,False,False
22,2020-05-29,45,CE,Redenção,2311603,city,111,382.06037,2,6,1,0.0541,29053,False,False
22,2020-05-29,44,CE,Reriutaba,2311702,city,14,75.71251,0,4,0,0.2857,18491,False,False
22,2020-05-29,50,CE,Russas,2311801,city,122,156.0222,4,8,0,0.0656,78194,False,False
22,2020-05-29,8,CE,Saboeiro,2311900,city,3,18.96454,0,0,0,0.0,15819,False,False
22,2020-05-29,45,CE,Salitre,2311959,city,2,12.08167,0,1,0,0.5,16554,False,False
22,2020-05-29,54,CE,Santana do Acaraú,2312007,city,26,80.11833,1,7,0,0.2692,32452,False,False
22,2020-05-29,22,CE,Santana do Cariri,2312106,city,14,79.09605,0,0,0,0.0,17700,False,False
22,2020-05-29,60,CE,Santa Quitéria,2312205,city,64,146.44304,0,6,0,0.0938,43703,False,False
22,2020-05-29,36,CE,São Benedito,2312304,city,14,29.22573,-1,0,0,0.0,47903,False,False
22,2020-05-29,44,CE,São Gonçalo do Amarante,2312403,city,427,881.83057,5,15,0,0.0351,48422,False,False
22,2020-05-29,39,CE,São João do Jaguaribe,2312502,city,27,353.17201,0,0,0,0.0,7645,False,False
22,2020-05-29,50,CE,São Luís do Curu,2312601,city,35,269.23077,0,4,0,0.1143,13000,False,False
22,2020-05-29,54,CE,Senador Pompeu,2312700,city,21,82.36586,0,0,0,0.0,25496,False,False
22,2020-05-29,50,CE,Senador Sá,2312809,city,44,577.20058,0,0,0,0.0,7623,False,False
22,2020-05-29,73,CE,Sobral,2312908,city,1195,571.94821,9,64,7,0.0536,208935,False,False
22,2020-05-29,37,CE,Solonópole,2313005,city,40,218.29295,0,1,0,0.025,18324,False,False
22,2020-05-29,50,CE,Tabuleiro do Norte,2313104,city,59,192.20119,0,2,0,0.0339,30697,False,False
22,2020-05-29,26,CE,Tamboril,2313203,city,15,57.14068,0,1,0,0.0667,26251,False,False
22,2020-05-29,11,CE,Tarrafas,2313252,city,2,23.27747,0,0,0,0.0,8592,False,False
22,2020-05-29,45,CE,Tauá,2313302,city,123,208.97399,-1,6,0,0.0488,58859,False,False
22,2020-05-29,26,CE,Tejuçuoca,2313351,city,67,349.19477,-1,2,0,0.0299,19187,False,False
22,2020-05-29,59,CE,Tianguá,2313401,city,113,148.78993,4,10,1,0.0885,75946,False,False
22,2020-05-29,47,CE,Trairi,2313500,city,92,164.52663,1,10,1,0.1087,55918,False,False
22,2020-05-29,43,CE,Tururu,2313559,city,42,258.12796,2,11,2,0.2619,16271,False,False
22,2020-05-29,29,CE,Ubajara,2313609,city,56,160.95654,1,3,0,0.0536,34792,False,False
22,2020-05-29,8,CE,Umari,2313708,city,2,25.86318,0,0,0,0.0,7733,False,False
22,2020-05-29,36,CE,Umirim,2313757,city,64,322.82472,2,13,0,0.2031,19825,False,False
22,2020-05-29,38,CE,Uruburetama,2313807,city,124,567.50572,1,6,0,0.0484,21850,False,False
22,2020-05-29,41,CE,Uruoca,2313906,city,13,93.93064,0,1,0,0.0769,13840,False,False
22,2020-05-29,26,CE,Varjota,2313955,city,24,130.29316,0,2,0,0.0833,18420,False,False
22,2020-05-29,51,CE,Várzea Alegre,2314003,city,16,39.29177,1,0,0,0.0,40721,False,False
22,2020-05-29,41,CE,Viçosa do Ceará,2314102,city,135,221.71492,0,7,1,0.0519,60889,False,False
22,2020-05-29,75,CE,,23,state,38395,420.441,574,2859,126,0.0745,9132078,False,False
22,2020-05-28,32,CE,Abaiara,2300101,city,1,8.52006,0,0,0,0.0,11737,False,False
22,2020-05-28,41,CE,Acarape,2300150,city,24,160.76094,0,2,0,0.0833,14929,False,False
22,2020-05-28,42,CE,Acaraú,2300200,city,311,496.47994,0,13,0,0.0418,62641,False,False
22,2020-05-28,46,CE,Acopiara,2300309,city,49,90.28929,0,3,0,0.0612,54270,False,False
22,2020-05-28,25,CE,Aiuaba,2300408,city,3,17.24237,0,0,0,0.0,17399,False,False
22,2020-05-28,40,CE,Alcântaras,2300507,city,57,486.59723,0,1,0,0.0175,11714,False,False
22,2020-05-28,36,CE,Alto Santo,2300705,city,21,122.47755,0,1,0,0.0476,17146,False,False
22,2020-05-28,53,CE,Amontada,2300754,city,109,250.85151,0,4,0,0.0367,43452,False,False
22,2020-05-28,29,CE,Antonina do Norte,2300804,city,2,27.19978,0,0,0,0.0,7353,False,False
22,2020-05-28,37,CE,Apuiarés,2300903,city,20,136.9863,0,6,0,0.3,14600,False,False
22,2020-05-28,74,CE,Aquiraz,2301000,city,203,252.89332,2,13,0,0.064,80271,False,False
22,2020-05-28,54,CE,Aracati,2301109,city,113,151.58222,0,8,0,0.0708,74547,False,False
22,2020-05-28,44,CE,Aracoiaba,2301208,city,92,347.57641,0,0,0,0.0,26469,False,False
22,2020-05-28,37,CE,Ararendá,2301257,city,2,18.28989,0,1,0,0.5,10935,False,False
22,2020-05-28,40,CE,Araripe,2301307,city,2,9.25926,0,0,0,0.0,21600,False,False
22,2020-05-28,25,CE,Aratuba,2301406,city,12,101.29147,-1,0,0,0.0,11847,False,False
22,2020-05-28,38,CE,Arneiroz,2301505,city,19,242.34694,0,0,0,0.0,7840,False,False
22,2020-05-28,25,CE,Assaré,2301604,city,1,4.2704,0,0,0,0.0,23417,False,False
22,2020-05-28,26,CE,Aurora,2301703,city,5,20.28068,0,1,0,0.2,24654,False,False
22,2020-05-28,9,CE,Baixio,2301802,city,0,,0,0,0,0.0,6288,False,False
22,2020-05-28,40,CE,Banabuiú,2301851,city,57,313.23845,0,1,0,0.0175,18197,False,False
22,2020-05-28,38,CE,Barbalha,2301901,city,34,55.93853,0,2,0,0.0588,60781,False,False
22,2020-05-28,45,CE,Barreira,2301950,city,38,169.45373,0,6,0,0.1579,22425,False,False
